INFO [12-20|14:19:09.052] New local node record                    seq=1 id=a3dc6a456a399bc2 ip=<nil> udp=0 tcp=0
DEBUG[12-20|15:19:24.978] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:19:24.978] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:25.087] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:19:25.139] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:19:25.139] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:27.407] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:27.407] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:27.923] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:27.923] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:28.368] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:28.369] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:28.916] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:28.916] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:31.370] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:31.370] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:31.395] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:31.395] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:32.369] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:32.369] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:32.871] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:32.871] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:33.285] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:19:33.314] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:19:33.314] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:35.364] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:35.364] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:35.391] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:35.391] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:36.377] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:36.377] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:36.872] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:36.872] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:37.733] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:19:37.758] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:19:37.758] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:39.391] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:39.391] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:39.412] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:39.412] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:40.346] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:40.347] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:40.376] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:40.376] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:40.922] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:40.922] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:43.365] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:43.365] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:43.413] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:43.413] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:44.388] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:44.388] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:44.871] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:44.871] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:45.473] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:19:45.494] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:19:45.494] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:47.397] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:47.397] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:47.907] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:47.907] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:48.374] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:48.374] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:48.875] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:48.875] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:50.004] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:19:50.013] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:19:50.013] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:50.879] >> PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:50.926] << PONG/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|15:19:50.926] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|15:19:51.403] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:51.403] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:51.412] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:51.412] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:52.897] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:52.897] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:52.903] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:52.903] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:53.147] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:53.147] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:55.197] >> PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:55.215] << PONG/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:19:55.215] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:19:55.374] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:55.374] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:55.388] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:55.388] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:55.878] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:55.879] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:56.403] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:56.403] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:19:56.889] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:56.889] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:19:59.395] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:59.395] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:19:59.418] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:19:59.418] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:00.397] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:00.397] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:00.881] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:00.881] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:03.367] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:03.367] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:03.384] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:03.384] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:04.410] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:04.410] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:04.761] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|15:20:04.815] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|15:20:04.815] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:04.879] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:04.879] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:05.298] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:05.298] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:07.377] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:07.377] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:07.406] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:07.406] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:08.376] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:08.376] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:08.887] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:08.887] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:10.879] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|15:20:10.913] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|15:20:10.913] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:11.385] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:11.385] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:11.397] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:11.397] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:12.395] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:12.396] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:12.887] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:12.887] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:14.865] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:14.866] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:15.379] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:15.379] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:15.421] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:15.421] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:16.429] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:16.429] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:16.444] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:16.444] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:17.610] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:17.610] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:17.785] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:20:17.812] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:20:17.812] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:19.395] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:19.395] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:19.428] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:19.428] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:20.370] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:20.370] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:20.419] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:20.419] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:23.368] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:23.368] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:23.382] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:23.382] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:23.794] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:20:23.870] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:20:23.870] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:24.378] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:24.378] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:24.395] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:24.395] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:27.411] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:27.411] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:27.438] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:27.438] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:27.913] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:20:27.961] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:20:27.961] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:28.385] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:28.385] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:28.414] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:28.414] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:29.515] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|15:20:29.585] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|15:20:29.585] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:31.370] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:31.370] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:31.437] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:31.437] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:32.371] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:32.371] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:32.382] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:32.382] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:33.025] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:33.025] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:33.282] >> PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:33.334] << PONG/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|15:20:33.334] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|15:20:34.467] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:34.467] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:34.657] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:34.658] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:35.366] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:35.366] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:35.403] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:35.403] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:35.534] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:35.534] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:36.357] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:36.357] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:36.385] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:36.385] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:36.423] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:36.423] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:38.427] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:38.427] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:39.375] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:39.375] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:39.378] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:39.378] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:40.383] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:40.383] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:40.393] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:40.393] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:42.444] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|15:20:42.500] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|15:20:42.500] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:43.366] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:43.366] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:43.381] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:43.381] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:44.389] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:44.389] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:44.393] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:44.393] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:46.182] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:46.182] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:47.376] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:47.376] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:47.411] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:47.412] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:47.580] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:47.581] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:47.775] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:47.775] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:48.393] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:48.393] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:48.417] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:48.417] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:50.012] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|15:20:50.048] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|15:20:50.048] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:50.178] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:50.179] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:51.175] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:51.175] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:51.385] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:51.385] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:51.390] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:51.390] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:52.371] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:52.371] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:52.428] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:52.429] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:55.378] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:55.378] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:55.419] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:55.419] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:56.371] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:56.371] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:20:56.420] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:56.420] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:20:56.646] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:56.647] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:59.376] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:59.376] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:59.399] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:59.399] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:20:59.442] >> PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:20:59.461] << PONG/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|15:20:59.461] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|15:21:00.384] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:00.384] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:00.411] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:00.411] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|15:21:03.384] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:03.384] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|15:21:03.394] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:03.394] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|15:21:04.228] >> PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:04.283] << PONG/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|15:21:04.283] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|15:21:04.393] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|15:21:04.393] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
